SnapshotID,EmployeeID,SnapshotDateKey,DepartmentID,JobRoleID,LocationID,ManagerID,MonthlySalary,Bonus,OvertimeHours,SickDays,TrainingHours,PerformanceID,DistanceFromHome,JobSatisfaction,WorkLifeBalance,YearsInCurrentRole,YearsSinceLastPromotion
12877,292,20231201,3,2,1,23.0,11992.19,1315.48,18.26,0,16,95,48,4,1,0,0
12878,292,20240101,3,2,1,23.0,9741.87,920.42,0.46,1,10,30,47,2,3,3,2
12879,292,20240201,3,2,1,23.0,7704.22,885.78,18.79,3,22,81,26,3,1,0,1
12880,292,20240301,3,2,1,23.0,10661.2,1334.99,5.68,3,37,49,44,1,1,3,2
12881,292,20240401,3,2,1,23.0,22987.47,2779.15,0.91,0,27,55,8,3,4,5,0
12882,292,20240501,3,2,1,23.0,9942.42,581.05,5.35,4,20,61,20,4,3,4,1
12883,292,20240601,3,2,1,23.0,10665.79,1278.68,5.98,0,9,43,39,1,2,0,3
12884,292,20240701,3,2,1,23.0,8872.41,1036.94,8.39,3,12,40,15,4,1,4,3
12885,292,20240801,3,2,1,23.0,15432.78,2251.76,6.38,5,34,12,44,3,1,5,2
12886,292,20240901,3,2,1,23.0,11001.94,1219.24,17.91,2,39,10,31,2,2,5,1
12887,292,20241001,3,2,1,23.0,8518.4,916.97,16.31,4,14,20,5,1,4,1,1
12888,292,20241101,3,2,1,23.0,13979.09,997.93,6.36,1,15,10,47,3,1,4,0
12889,292,20241201,3,2,1,23.0,7176.22,450.59,3.24,2,9,34,29,4,4,2,2
12890,292,20250101,3,2,1,23.0,23276.91,2248.58,5.68,3,26,70,20,4,1,4,2
12891,292,20250201,3,2,1,23.0,22246.78,2825.25,16.12,4,4,92,13,1,1,3,1
12892,292,20250301,3,2,1,23.0,13118.77,1574.99,3.06,4,22,94,4,1,1,2,2
12893,292,20250401,3,2,1,23.0,18551.96,1501.26,0.83,2,12,72,32,3,3,2,0
12894,292,20250501,3,2,1,23.0,14972.51,817.92,7.66,5,1,26,15,1,3,0,0
12895,292,20250601,3,2,1,23.0,12519.08,660.96,10.22,1,2,32,38,2,2,5,0
12896,292,20250701,3,2,1,23.0,20509.08,2200.22,10.84,5,35,73,44,4,1,2,2
12897,292,20250801,3,2,1,23.0,20299.08,2314.68,5.65,5,25,66,24,2,2,2,3
12898,292,20250901,3,2,1,23.0,21528.05,1211.04,19.39,3,18,86,12,1,2,2,2
12899,292,20251001,3,2,1,23.0,24616.13,1397.37,5.36,2,18,88,38,1,1,5,0
12900,292,20251101,3,2,1,23.0,14918.61,965.97,15.06,0,9,25,16,2,3,5,2
12901,292,20251201,3,2,1,23.0,9097.67,483.18,8.66,4,31,57,4,4,4,5,2
12902,293,20200101,1,4,1,1.0,9004.31,730.89,13.6,1,33,75,33,3,4,5,0
12903,293,20200201,1,4,1,1.0,12613.96,1364.58,8.06,5,37,99,3,3,2,1,1
12904,293,20200301,1,4,1,1.0,16399.23,1368.89,2.19,3,2,94,26,2,3,4,3
12905,293,20200401,1,4,1,1.0,8801.34,978.37,4.73,3,28,53,8,2,1,1,0
12906,293,20200501,1,4,1,1.0,21567.63,2454.56,16.52,2,1,99,1,2,2,1,2
12907,293,20200601,1,4,1,1.0,9948.12,966.89,4.53,0,12,5,32,2,4,4,3
12908,293,20200701,1,4,1,1.0,13829.49,1197.39,14.46,3,11,83,11,4,3,1,0
12909,293,20200801,1,4,1,1.0,11241.09,1428.08,17.35,0,9,89,1,2,2,1,3
12910,293,20200901,1,4,1,1.0,10097.53,1056.21,11.12,3,23,72,43,3,1,5,2
12911,293,20201001,1,4,1,1.0,16449.96,2235.5,11.12,3,6,49,3,4,4,1,1
12912,293,20201101,1,4,1,1.0,9514.45,1001.78,2.41,0,27,54,8,4,4,3,1
12913,293,20201201,1,4,1,1.0,6375.12,765.89,19.44,2,26,25,34,4,4,4,3
12914,293,20210101,1,4,1,1.0,13773.19,1660.29,3.88,5,22,99,40,2,4,4,3
12915,293,20210201,1,4,1,1.0,5561.85,586.02,17.58,5,1,86,13,3,4,3,1
12916,293,20210301,1,4,1,1.0,5284.21,432.51,1.45,1,35,78,9,3,2,0,3
12917,293,20210401,1,4,1,1.0,14045.36,1456.49,11.22,1,7,30,12,4,2,2,0
12918,293,20210501,1,4,1,1.0,21457.49,1118.08,16.15,2,31,14,50,3,4,4,0
12919,293,20210601,1,4,1,1.0,5595.66,511.08,6.42,1,18,36,12,4,2,2,0
12920,293,20210701,1,4,1,1.0,15673.34,1275.33,4.98,3,20,81,26,4,1,4,0
12921,293,20210801,1,4,1,1.0,12667.3,1083.14,3.94,0,32,46,8,2,3,1,1
12922,293,20210901,1,4,1,1.0,24967.15,2771.31,0.01,3,16,19,41,3,4,3,2
12923,293,20211001,1,4,1,1.0,17134.52,2397.59,1.02,3,2,72,36,1,4,3,0
12924,293,20211101,1,4,1,1.0,7129.79,443.2,19.98,5,5,51,45,2,2,0,1
12925,293,20211201,1,4,1,1.0,10385.64,935.83,15.97,5,10,92,46,3,2,0,0
12926,293,20220101,1,4,1,1.0,22089.01,2239.87,0.59,1,27,26,45,2,3,2,3
12927,293,20220201,1,4,1,1.0,14154.04,1780.27,2.81,1,26,22,14,2,2,2,3
12928,293,20220301,1,4,1,1.0,18699.4,1156.22,15.45,4,17,8,17,2,1,1,0
12929,293,20220401,1,4,1,1.0,23417.54,1349.54,17.93,5,30,24,7,2,1,3,0
12930,293,20220501,1,4,1,1.0,24004.07,3401.92,8.87,3,22,11,3,2,1,1,1
12931,293,20220601,1,4,1,1.0,18358.59,987.44,10.35,4,9,81,10,4,1,0,1
12932,293,20220701,1,4,1,1.0,24831.48,1718.93,2.46,1,4,97,34,2,3,4,0
12933,293,20220801,1,4,1,1.0,6169.33,495.4,1.3,5,35,71,32,4,1,2,3
12934,293,20220901,1,4,1,1.0,16245.21,1646.09,2.6,1,15,70,38,2,2,5,3
12935,293,20221001,1,4,1,1.0,24214.58,3384.67,6.06,2,39,28,45,1,4,0,1
12936,293,20221101,1,4,1,1.0,17177.48,1852.4,4.79,1,34,49,48,2,4,3,0
12937,293,20221201,1,4,1,1.0,14196.55,767.43,8.86,1,6,100,7,3,2,5,0
12938,293,20230101,1,4,1,1.0,11093.74,1362.11,8.21,1,22,61,46,1,3,0,3
12939,293,20230201,1,4,1,1.0,13307.02,768.24,3.43,0,0,14,10,4,2,2,2
12940,293,20230301,1,4,1,1.0,20436.09,1150.54,13.13,1,9,53,32,3,3,3,2
12941,293,20230401,1,4,1,1.0,21638.63,1530.53,3.06,3,21,8,35,3,3,4,3
12942,293,20230501,1,4,1,1.0,7759.79,598.44,3.75,0,36,7,4,2,4,2,1
12943,293,20230601,1,4,1,1.0,13838.04,1797.64,17.24,2,21,97,5,1,4,1,3
12944,293,20230701,1,4,1,1.0,10586.9,945.38,10.44,0,23,80,18,2,1,5,3
12945,293,20230801,1,4,1,1.0,5688.63,577.04,3.96,3,7,49,8,1,3,4,1
12946,293,20230901,1,4,1,1.0,20742.68,2542.41,19.46,4,0,13,10,3,3,3,2
12947,293,20231001,1,4,1,1.0,7334.12,906.11,14.58,2,11,70,45,2,1,4,1
12948,293,20231101,1,4,1,1.0,7390.61,801.3,14.65,3,6,13,39,2,1,0,2
12949,293,20231201,1,4,1,1.0,9381.07,1287.65,10.91,1,33,46,22,1,1,3,2
12950,293,20240101,1,4,1,1.0,21987.69,2812.02,18.76,3,16,100,24,2,1,2,2
12951,293,20240201,1,4,1,1.0,13384.51,840.0,16.77,4,6,18,35,4,1,5,1
12952,293,20240301,1,4,1,1.0,5729.48,829.57,8.93,1,34,47,32,1,2,5,1
12953,293,20240401,1,4,1,1.0,7818.32,538.89,15.42,0,9,49,26,1,2,2,1
12954,293,20240501,1,4,1,1.0,16320.26,863.04,14.05,5,13,28,17,4,1,2,2
12955,293,20240601,1,4,1,1.0,6641.39,575.72,6.27,4,5,91,35,4,4,3,0
12956,293,20240701,1,4,1,1.0,24792.98,3262.41,14.24,3,1,98,1,3,3,5,1
12957,293,20240801,1,4,1,1.0,17382.58,1833.21,8.0,0,17,16,32,3,3,0,1
12958,293,20240901,1,4,1,1.0,21922.34,1641.78,19.5,5,17,9,3,1,2,4,0
12959,293,20241001,1,4,1,1.0,10091.83,1239.1,14.99,2,9,12,47,4,2,2,3
12960,293,20241101,1,4,1,1.0,10756.08,720.6,7.52,1,33,72,4,1,3,2,2
12961,293,20241201,1,4,1,1.0,7377.92,680.95,8.94,3,10,6,42,4,2,2,1
12962,293,20250101,1,4,1,1.0,16002.21,2111.56,2.26,4,2,76,41,2,4,3,0
12963,293,20250201,1,4,1,1.0,12963.86,1167.68,14.31,2,21,30,2,4,3,1,0
12964,293,20250301,1,4,1,1.0,12902.74,987.43,4.82,3,24,8,25,4,2,5,0
12965,293,20250401,1,4,1,1.0,14198.0,916.95,8.58,0,32,73,34,1,3,4,3
12966,293,20250501,1,4,1,1.0,10176.25,696.06,7.01,4,20,8,47,1,2,3,0
12967,293,20250601,1,4,1,1.0,22309.34,1884.62,17.82,0,22,1,17,1,3,2,0
12968,293,20250701,1,4,1,1.0,5180.57,725.23,7.59,4,37,49,19,2,3,5,3
12969,293,20250801,1,4,1,1.0,20214.13,2485.73,4.49,1,28,37,31,2,3,5,2
12970,293,20250901,1,4,1,1.0,20136.81,1764.3,17.17,1,3,89,3,2,2,3,2
12971,293,20251001,1,4,1,1.0,5690.43,692.33,1.49,2,17,24,27,1,2,2,2
12972,293,20251101,1,4,1,1.0,11492.48,1303.34,8.42,1,37,58,45,2,2,3,1
12973,293,20251201,1,4,1,1.0,10452.89,1470.48,8.0,3,14,79,12,4,4,2,0
12974,294,20210901,2,2,2,50.0,15814.43,802.73,16.58,0,23,29,11,2,4,2,1
12975,294,20211001,2,2,2,50.0,13551.14,1242.6,15.43,5,9,17,32,4,2,5,3
12976,294,20211101,2,2,2,50.0,9149.06,672.48,2.37,1,3,97,41,3,2,2,3
12977,294,20211201,2,2,2,50.0,20317.67,1136.48,17.43,2,32,64,30,1,1,0,3
12978,294,20220101,2,2,2,50.0,16908.3,2267.5,0.05,5,32,28,23,4,2,2,3
12979,294,20220201,2,2,2,50.0,13970.79,858.2,18.74,5,8,75,14,1,2,3,1
12980,294,20220301,2,2,2,50.0,8749.78,1066.47,14.78,4,16,60,3,2,2,1,1
12981,294,20220401,2,2,2,50.0,19772.15,1955.23,12.71,4,40,43,11,3,4,5,1
12982,294,20220501,2,2,2,50.0,8458.34,507.41,13.4,4,27,78,3,1,1,1,2
12983,294,20220601,2,2,2,50.0,10805.79,810.13,0.65,4,15,4,28,4,1,0,1
12984,294,20220701,2,2,2,50.0,19977.38,1707.14,13.46,1,4,82,25,1,1,3,0
12985,294,20220801,2,2,2,50.0,5577.51,359.74,9.04,4,40,95,30,2,1,1,1
12986,294,20220901,2,2,2,50.0,21081.35,1429.13,0.37,0,2,22,13,3,3,1,1
12987,294,20221001,2,2,2,50.0,14639.44,1910.93,7.26,0,19,88,7,4,3,5,0
12988,294,20221101,2,2,2,50.0,24564.41,1529.47,3.11,5,35,9,6,1,2,0,3
12989,294,20221201,2,2,2,50.0,10093.85,1186.8,7.23,5,4,48,36,4,3,5,0
12990,294,20230101,2,2,2,50.0,6486.62,833.68,15.68,5,3,68,17,2,3,4,3
12991,294,20230201,2,2,2,50.0,10716.28,688.5,19.03,0,40,76,23,1,3,2,3
12992,294,20230301,2,2,2,50.0,15350.07,1944.16,0.61,3,23,78,45,4,2,4,2
12993,294,20230401,2,2,2,50.0,7215.37,982.21,9.33,4,17,27,50,1,3,0,2
12994,294,20230501,2,2,2,50.0,22834.44,2383.37,6.58,3,18,45,46,4,3,5,2
12995,294,20230601,2,2,2,50.0,22921.17,1636.55,9.58,1,37,50,25,2,4,2,3
12996,294,20230701,2,2,2,50.0,13557.92,1762.33,2.14,4,24,62,34,4,2,1,1
12997,294,20230801,2,2,2,50.0,14109.84,794.83,19.57,2,11,4,18,2,2,4,3
12998,294,20230901,2,2,2,50.0,16575.77,1001.93,12.89,4,0,6,40,3,3,0,2
12999,294,20231001,2,2,2,50.0,24344.0,1565.86,4.21,5,36,96,22,1,1,4,1
13000,294,20231101,2,2,2,50.0,23243.2,1499.18,17.47,4,16,81,47,1,3,0,3
13001,294,20231201,2,2,2,50.0,15115.3,1194.95,14.05,3,25,33,7,3,2,0,3
13002,294,20240101,2,2,2,50.0,8298.37,687.72,5.02,3,13,19,45,1,4,4,3
13003,294,20240201,2,2,2,50.0,14566.88,748.66,0.53,3,2,14,1,3,1,4,2
13004,294,20240301,2,2,2,50.0,12203.93,1241.84,18.74,1,12,96,43,1,2,3,1
13005,294,20240401,2,2,2,50.0,23148.92,1391.08,16.62,1,24,97,40,1,2,3,1
13006,294,20240501,2,2,2,50.0,19769.39,1217.74,1.66,1,33,4,35,1,1,1,3
13007,294,20240601,2,2,2,50.0,23176.66,3373.66,17.22,5,36,61,16,2,3,0,2
13008,294,20240701,2,2,2,50.0,20329.21,2567.2,8.42,0,10,18,36,3,2,3,1
13009,294,20240801,2,2,2,50.0,9162.72,518.26,15.77,2,21,79,15,1,2,5,0
13010,294,20240901,2,2,2,50.0,23732.22,2339.34,5.0,2,1,82,9,1,2,5,3
13011,294,20241001,2,2,2,50.0,18831.22,1284.74,14.8,4,27,49,9,4,3,4,1
13012,294,20241101,2,2,2,50.0,13729.8,915.66,5.95,1,20,6,17,1,3,2,2
13013,294,20241201,2,2,2,50.0,10027.83,648.13,4.82,0,24,6,26,1,4,4,2
13014,294,20250101,2,2,2,50.0,5518.35,541.45,16.42,3,37,79,48,1,2,3,0
13015,294,20250201,2,2,2,50.0,15729.2,972.16,18.41,4,30,64,32,4,1,0,0
13016,294,20250301,2,2,2,50.0,13884.28,1673.72,8.65,3,36,52,28,3,4,4,1
13017,294,20250401,2,2,2,50.0,13883.12,1919.85,13.64,1,16,93,22,2,4,4,0
13018,294,20250501,2,2,2,50.0,19309.23,1336.4,1.51,0,24,39,38,3,2,4,0
13019,294,20250601,2,2,2,50.0,18587.6,1337.01,10.38,0,37,21,4,2,4,2,1
13020,294,20250701,2,2,2,50.0,7799.28,925.9,19.93,4,28,68,37,3,2,4,3
13021,294,20250801,2,2,2,50.0,10085.98,1084.89,3.97,5,8,80,14,4,4,3,3
13022,294,20250901,2,2,2,50.0,5375.27,634.52,12.7,1,9,47,26,1,1,1,1
13023,294,20251001,2,2,2,50.0,5472.73,339.0,12.76,0,38,32,17,2,1,3,3
13024,294,20251101,2,2,2,50.0,9722.66,1428.56,19.42,0,8,3,36,3,1,3,1
13025,294,20251201,2,2,2,50.0,20497.64,1974.42,14.85,5,27,13,16,1,4,3,2
13026,295,20200101,4,5,2,46.0,20317.43,1017.25,4.21,1,1,90,22,4,4,5,1
13027,295,20200201,4,5,2,46.0,5217.24,636.34,13.27,4,28,25,24,4,1,1,1
13028,295,20200301,4,5,2,46.0,7766.08,775.24,5.48,3,5,14,31,2,4,0,3
13029,295,20200401,4,5,2,46.0,22230.42,2443.27,19.82,0,35,61,14,2,3,1,2
13030,295,20200501,4,5,2,46.0,8435.95,568.21,8.35,2,30,92,23,3,3,4,1
13031,295,20200601,4,5,2,46.0,7977.76,448.82,11.81,1,12,16,44,3,3,4,0
13032,295,20200701,4,5,2,46.0,20712.57,2667.39,19.86,5,7,51,45,2,3,1,2
13033,295,20200801,4,5,2,46.0,17716.61,1961.18,16.41,1,12,99,14,2,1,2,0
13034,295,20200901,4,5,2,46.0,19470.36,1587.16,4.78,3,33,15,20,1,4,3,1
13035,295,20201001,4,5,2,46.0,24810.6,1344.84,8.91,3,2,55,45,4,1,0,1
13036,295,20201101,4,5,2,46.0,21117.75,2024.0,2.41,4,23,71,45,1,4,2,2
13037,295,20201201,4,5,2,46.0,7381.2,1029.62,18.86,2,5,92,20,2,4,4,2
13038,295,20210101,4,5,2,46.0,17927.52,1881.26,1.93,1,28,36,11,1,2,5,0
13039,295,20210201,4,5,2,46.0,19710.79,2065.01,8.01,4,11,14,35,4,3,0,1
13040,295,20210301,4,5,2,46.0,9539.61,1422.79,4.83,5,39,55,22,3,3,0,0
13041,295,20210401,4,5,2,46.0,17474.75,1834.42,6.78,1,5,92,43,4,4,1,3
13042,295,20210501,4,5,2,46.0,9816.62,1165.08,7.86,5,1,76,31,4,4,0,3
13043,295,20210601,4,5,2,46.0,9769.9,574.2,4.29,2,12,43,46,3,3,4,3
13044,295,20210701,4,5,2,46.0,20597.77,2945.86,12.31,1,17,10,41,2,3,2,3
13045,295,20210801,4,5,2,46.0,18363.13,1594.08,3.97,1,1,85,5,2,2,4,2
13046,295,20210901,4,5,2,46.0,7296.12,770.31,11.58,4,36,6,30,4,4,2,0
13047,295,20211001,4,5,2,46.0,23379.58,2654.1,0.98,5,39,66,33,3,1,2,3
13048,295,20211101,4,5,2,46.0,22970.69,1317.35,6.62,2,12,54,29,4,1,3,0
13049,295,20211201,4,5,2,46.0,7940.97,585.76,2.9,5,39,86,9,3,2,3,0
13050,295,20220101,4,5,2,46.0,13492.6,1598.1,19.35,5,28,94,41,3,4,1,2
13051,295,20220201,4,5,2,46.0,8074.18,641.98,6.74,2,9,89,36,2,1,0,2
13052,295,20220301,4,5,2,46.0,16330.44,1414.0,19.09,0,6,31,8,3,2,5,0
13053,295,20220401,4,5,2,46.0,15077.93,1589.09,10.08,5,14,30,40,3,4,0,2
13054,295,20220501,4,5,2,46.0,21382.98,2418.19,16.18,1,19,9,5,3,2,1,0
13055,295,20220601,4,5,2,46.0,16977.07,2525.62,16.0,1,36,53,42,4,4,3,1
13056,295,20220701,4,5,2,46.0,7075.23,549.29,18.14,1,28,32,40,4,2,2,1
13057,295,20220801,4,5,2,46.0,13973.79,1670.06,13.9,2,14,2,5,3,3,5,3
13058,295,20220901,4,5,2,46.0,24926.01,1994.41,5.99,5,28,9,32,4,4,3,3
13059,295,20221001,4,5,2,46.0,11181.42,1557.74,4.91,3,40,71,4,2,3,3,0
13060,295,20221101,4,5,2,46.0,17010.99,1612.69,13.65,2,28,87,35,2,4,2,0
13061,295,20221201,4,5,2,46.0,23913.9,3329.67,8.04,5,18,72,9,3,3,0,1
13062,295,20230101,4,5,2,46.0,5821.74,546.04,5.87,2,26,35,9,1,2,5,0
13063,295,20230201,4,5,2,46.0,20909.37,2537.84,19.28,2,15,15,16,3,2,5,3
13064,295,20230301,4,5,2,46.0,9096.46,1265.01,4.58,2,32,38,13,4,4,4,0
13065,295,20230401,4,5,2,46.0,18071.93,1898.82,10.3,0,39,54,22,2,2,1,1
13066,295,20230501,4,5,2,46.0,6764.12,522.9,0.57,1,30,47,35,3,1,0,0
13067,295,20230601,4,5,2,46.0,9431.2,1306.91,10.8,5,39,66,7,1,2,1,1
13068,295,20230701,4,5,2,46.0,24691.24,2913.96,3.5,2,23,91,16,3,4,1,3
13069,295,20230801,4,5,2,46.0,20932.76,2666.34,16.99,5,20,16,33,2,3,5,2
13070,295,20230901,4,5,2,46.0,9024.78,580.1,13.18,2,10,61,35,1,2,5,0
13071,295,20231001,4,5,2,46.0,18065.61,2697.66,0.84,1,39,69,45,2,2,0,2
13072,295,20231101,4,5,2,46.0,16431.85,2049.05,5.47,5,13,26,1,2,2,4,3
13073,295,20231201,4,5,2,46.0,7657.97,601.48,12.37,2,38,77,31,4,2,4,1
13074,295,20240101,4,5,2,46.0,9632.01,948.43,11.44,5,8,35,30,3,1,2,1
13075,295,20240201,4,5,2,46.0,12615.17,980.35,10.69,5,39,43,12,1,4,3,1
13076,295,20240301,4,5,2,46.0,16516.15,1442.51,18.19,0,28,10,46,3,3,0,3
13077,295,20240401,4,5,2,46.0,22525.42,3056.86,14.09,5,16,84,50,3,3,2,2
13078,295,20240501,4,5,2,46.0,22820.95,1722.26,3.84,0,32,49,36,4,2,4,1
13079,295,20240601,4,5,2,46.0,19006.07,966.52,9.91,3,23,3,33,1,2,0,0
13080,295,20240701,4,5,2,46.0,17894.99,1102.62,10.14,1,26,8,45,3,2,2,1
13081,295,20240801,4,5,2,46.0,5308.01,339.05,14.88,5,31,29,49,2,1,0,0
13082,295,20240901,4,5,2,46.0,11166.69,1495.81,14.7,0,1,79,39,4,3,2,0
13083,295,20241001,4,5,2,46.0,13075.03,773.05,10.61,3,23,40,31,4,1,1,1
13084,295,20241101,4,5,2,46.0,13284.99,1328.48,14.5,4,36,92,31,3,2,0,1
13085,295,20241201,4,5,2,46.0,14438.28,1099.49,11.16,2,39,8,40,2,1,0,0
13086,295,20250101,4,5,2,46.0,16013.18,1090.11,9.43,1,18,72,33,1,1,4,1
13087,295,20250201,4,5,2,46.0,21273.57,1189.71,3.62,3,31,66,33,1,1,1,1
13088,295,20250301,4,5,2,46.0,24281.2,2184.88,13.03,4,16,92,33,3,4,3,0
13089,295,20250401,4,5,2,46.0,18986.83,1644.69,11.87,2,0,77,3,1,2,0,1
13090,295,20250501,4,5,2,46.0,17783.92,1159.25,16.76,4,11,27,37,2,2,5,2
13091,295,20250601,4,5,2,46.0,15740.64,1620.81,16.51,4,6,76,9,3,4,2,3
13092,295,20250701,4,5,2,46.0,23590.05,3049.88,19.78,2,40,30,12,3,2,4,0
13093,295,20250801,4,5,2,46.0,17182.36,2282.74,15.25,1,32,23,27,4,3,5,0
13094,295,20250901,4,5,2,46.0,12450.09,714.12,11.53,4,12,72,37,1,1,1,1
13095,295,20251001,4,5,2,46.0,16664.27,1212.38,10.46,4,15,21,17,3,4,4,1
13096,295,20251101,4,5,2,46.0,14880.15,1445.59,8.8,3,38,1,31,3,2,3,1
13097,295,20251201,4,5,2,46.0,23725.91,1698.09,11.72,1,0,90,42,1,1,3,2
13098,297,20200101,2,1,1,44.0,16424.11,2266.01,12.35,5,5,59,47,4,4,5,2
13099,297,20200201,2,1,1,44.0,20417.24,1932.33,18.15,4,7,86,34,1,4,5,2
13100,297,20200301,2,1,1,44.0,14108.29,2115.95,11.74,5,12,91,46,3,3,5,2
13101,297,20200401,2,1,1,44.0,20740.19,2075.79,15.58,1,23,90,9,2,2,5,1
13102,297,20200501,2,1,1,44.0,15134.27,1201.72,9.19,1,5,24,49,1,1,1,2
13103,297,20200601,2,1,1,44.0,6850.97,604.63,11.61,1,38,12,17,2,1,0,3
13104,297,20200701,2,1,1,44.0,5929.1,695.45,7.75,0,33,100,43,3,2,1,0
13105,297,20200801,2,1,1,44.0,24089.83,1345.99,11.88,4,35,89,31,3,2,3,0
13106,297,20200901,2,1,1,44.0,8555.47,797.31,15.09,5,0,96,50,2,2,0,2
13107,297,20201001,2,1,1,44.0,12694.57,908.05,4.15,4,2,73,6,4,1,3,1
13108,297,20201101,2,1,1,44.0,6298.31,646.22,17.21,4,15,72,13,2,1,2,1
13109,297,20201201,2,1,1,44.0,18734.09,1745.85,8.19,2,1,20,32,4,3,4,2
13110,297,20210101,2,1,1,44.0,16824.51,1117.2,10.83,5,8,33,32,4,1,4,3
13111,297,20210201,2,1,1,44.0,7477.58,956.82,18.77,3,9,68,42,1,4,3,1
13112,297,20210301,2,1,1,44.0,6382.82,399.65,5.26,0,9,7,6,3,1,4,0
13113,297,20210401,2,1,1,44.0,23123.71,3428.39,9.89,5,35,59,24,3,3,2,0
13114,297,20210501,2,1,1,44.0,13362.87,2004.27,17.82,0,40,48,25,4,1,0,3
13115,297,20210601,2,1,1,44.0,23832.47,2857.04,7.22,4,25,62,40,1,1,0,0
13116,297,20210701,2,1,1,44.0,7773.06,1093.76,10.08,1,35,41,49,1,4,4,2
13117,297,20210801,2,1,1,44.0,18641.73,2745.35,12.18,2,7,37,38,4,4,2,0
13118,297,20210901,2,1,1,44.0,20287.07,1791.66,10.55,3,17,71,1,3,3,3,2
13119,297,20211001,2,1,1,44.0,16959.29,2182.16,8.64,4,11,70,31,4,3,4,2
13120,297,20211101,2,1,1,44.0,22454.74,1860.95,17.4,0,40,31,50,3,3,3,1
13121,297,20211201,2,1,1,44.0,9581.22,1354.69,15.31,3,33,74,17,1,2,0,0
13122,297,20220101,2,1,1,44.0,23931.46,2733.02,8.52,0,4,56,47,4,3,3,3
13123,297,20220201,2,1,1,44.0,22551.88,3194.0,11.59,0,4,43,7,2,1,5,1
13124,297,20220301,2,1,1,44.0,13232.71,1326.6,5.74,0,29,9,13,1,3,2,0
13125,297,20220401,2,1,1,44.0,22359.31,3279.52,15.68,2,24,8,21,4,2,3,1
13126,297,20220501,2,1,1,44.0,8583.92,1208.27,0.05,5,29,61,42,3,3,5,1
13127,297,20220601,2,1,1,44.0,8741.71,1157.19,11.49,1,12,92,44,1,2,2,0
13128,297,20220701,2,1,1,44.0,19232.02,2364.97,6.41,0,39,84,46,3,1,4,2
13129,297,20220801,2,1,1,44.0,10585.34,1317.58,8.01,1,8,30,15,1,2,5,2
13130,297,20220901,2,1,1,44.0,22930.22,3043.83,2.35,2,0,81,42,1,4,2,3
13131,297,20221001,2,1,1,44.0,5134.48,660.98,4.52,4,36,77,36,4,2,3,3
13132,297,20221101,2,1,1,44.0,20654.14,2908.93,10.98,4,16,74,48,4,3,2,1
13133,297,20221201,2,1,1,44.0,7013.41,560.64,4.84,4,37,26,23,1,3,2,3
13134,297,20230101,2,1,1,44.0,14833.92,1273.09,13.13,4,8,9,48,1,4,3,2
13135,297,20230201,2,1,1,44.0,24059.54,1322.22,13.39,5,18,59,10,1,4,0,3
13136,297,20230301,2,1,1,44.0,19460.9,1179.42,16.38,2,11,97,36,1,1,1,3
13137,297,20230401,2,1,1,44.0,15051.53,1121.74,6.59,5,17,96,18,2,3,0,0
13138,297,20230501,2,1,1,44.0,14138.92,1192.62,11.71,4,36,72,35,3,3,2,2
13139,297,20230601,2,1,1,44.0,22755.7,1353.15,18.15,0,24,72,33,2,4,4,0
13140,297,20230701,2,1,1,44.0,8200.61,586.44,12.79,1,37,42,41,4,4,1,0
13141,297,20230801,2,1,1,44.0,14121.47,1527.33,19.47,2,12,75,35,3,3,0,2
13142,297,20230901,2,1,1,44.0,24607.85,3271.88,11.96,5,27,62,12,3,2,2,2
13143,297,20231001,2,1,1,44.0,18250.16,2173.58,4.13,5,14,94,35,4,3,2,1
13144,297,20231101,2,1,1,44.0,17411.7,2380.23,18.84,1,26,65,34,1,4,5,3
13145,297,20231201,2,1,1,44.0,13748.96,2011.96,13.18,5,2,89,10,2,1,1,1
13146,297,20240101,2,1,1,44.0,19802.4,2233.2,17.59,0,39,19,32,4,4,1,1
13147,297,20240201,2,1,1,44.0,21068.03,1578.8,12.52,4,31,93,50,2,3,2,0
13148,297,20240301,2,1,1,44.0,15092.86,2021.24,12.22,0,23,10,27,2,4,1,0
13149,297,20240401,2,1,1,44.0,14097.39,1194.77,12.7,3,29,43,34,4,4,1,0
13150,297,20240501,2,1,1,44.0,15472.42,1981.19,5.15,4,32,83,13,3,1,3,0
13151,297,20240601,2,1,1,44.0,8474.65,1241.41,6.52,5,13,70,36,1,2,1,2
13152,297,20240701,2,1,1,44.0,17926.78,2328.96,16.92,1,27,62,40,4,4,4,3
13153,297,20240801,2,1,1,44.0,13078.08,1229.2,10.96,5,21,41,43,4,1,4,1
13154,297,20240901,2,1,1,44.0,11431.64,1423.2,5.87,0,4,68,43,3,3,2,0
13155,297,20241001,2,1,1,44.0,6031.16,431.8,12.26,0,7,56,17,2,3,2,0
13156,297,20241101,2,1,1,44.0,9923.37,883.06,5.41,3,18,83,8,2,1,3,1
13157,297,20241201,2,1,1,44.0,5280.16,405.16,8.18,1,17,65,40,1,1,2,3
13158,297,20250101,2,1,1,44.0,14501.52,897.15,10.11,4,39,74,41,3,2,1,0
13159,297,20250201,2,1,1,44.0,14379.06,1768.19,4.14,1,15,94,26,1,1,4,0
13160,297,20250301,2,1,1,44.0,11541.84,1635.5,10.76,0,11,11,17,3,4,5,0
